tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
2025-W-ITF-USA-2025-017,W15 Orlando FL,Clay,32,15,20250512,109,221982,,,Sofia Elena Cabezas Dominguez,U,,VEN,23.2,269801,,,Sydney Jara,U,,USA,,6-3 2-6 6-1,3,R32,158,5,2,81,56,33,12,12,10,15,1,6,95,56,28,17,12,8,15,792,36,,
2025-W-ITF-USA-2025-017,W15 Orlando FL,Clay,32,15,20250512,112,262891,,,Monika Ekstrand,R,,USA,18.0,263981,,,Capucine Jauffret,U,,USA,,2-6 6-3 6-4,3,R32,130,0,0,4,2,2,2,1,0,0,0,0,3,1,1,1,1,0,0,729,45,,
2025-W-ITF-USA-2025-017,W15 Orlando FL,Clay,32,15,20250512,106,270091,,,Lani Chang,U,,USA,,270092,,,Shradha Grover,U,,USA,,6-1 6-2,3,R32,94,0,1,5,2,2,1,1,0,0,0,0,6,5,1,1,1,0,1,,,,
2025-W-ITF-USA-2025-017,W15 Orlando FL,Clay,32,15,20250512,110,270093,,,Caroline Shao,R,,USA,14.0,266647,,,Selin Vakalapudi,U,,CAN,,6-4 6-4,3,R32,100,0,3,57,30,15,15,10,4,9,2,7,50,27,13,6,10,3,10,,,,
2025-W-ITF-USA-2025-017,W15 Orlando FL,Clay,32,15,20250512,115,214398,,,Natsuho Arakawa,L,,JPN,27.6,267593,,,Britney Brace,U,,CAN,,6-1 3-6 6-1,3,R32,126,2,3,66,37,24,12,11,5,9,1,8,75,43,21,11,12,6,14,1015,17,,
2025-W-ITF-USA-2025-017,W15 Orlando FL,Clay,32,15,20250512,114,267465,,,Claire An,U,,USA,,266388,,,Samantha Alicea,U,,USA,,7-5 6-2,3,R32,115,2,4,60,35,21,14,10,4,7,0,6,61,41,22,7,10,4,10,,,,
2025-W-ITF-USA-2025-017,W15 Orlando FL,Clay,32,15,20250512,104,210645,,,Elena Teodora Cadar,L,,ROU,31.2,261028,,,Kayla Brianne Moore,U,,USA,,6-1 7-5,3,R32,91,,,,,,,,,,,,,,,,,,,938,22,1378,4
2025-W-ITF-USA-2025-017,W15 Orlando FL,Clay,32,15,20250512,101,260714,,,Mayu Crossley,R,,JPN,18.9,265689,,,Anita Tu,U,,USA,,6-4 6-2,3,R32,107,,,,,,,,,,,,,,,,,,,485,105,,
2025-W-ITF-USA-2025-017,W15 Orlando FL,Clay,32,15,20250512,202,210645,,,Elena Teodora Cadar,L,,ROU,31.2,215283,,,Taylor Gruber,U,,USA,25.9,6-4 6-0,3,R16,86,0,4,54,34,22,10,8,2,4,1,7,68,40,21,9,8,10,16,938,22,1369,4
2025-W-ITF-USA-2025-017,W15 Orlando FL,Clay,32,15,20250512,205,270093,,,Caroline Shao,R,,USA,14.0,221982,,,Sofia Elena Cabezas Dominguez,U,,VEN,23.2,6-4 6-4,3,R16,128,0,1,76,51,30,14,10,3,6,1,1,60,43,24,7,10,2,7,,,792,36
2025-W-ITF-USA-2025-017,W15 Orlando FL,Clay,32,15,20250512,207,260003,,,Carolina Bohrer Martins,U,,BRA,17.6,267465,,,Claire An,U,,USA,,6-2 6-4,3,R16,101,1,10,58,32,22,12,9,4,7,1,13,68,36,20,11,9,5,11,926,23,,
2025-W-ITF-USA-2025-017,W15 Orlando FL,Clay,32,15,20250512,203,270091,,,Lani Chang,U,,USA,,214007,,,Dasha Ivanova,R,,USA,28.5,7-6(8) 6-3,3,R16,136,1,5,93,64,36,10,11,7,12,0,5,75,51,28,5,10,3,9,,,747,42
2025-W-ITF-USA-2025-017,W15 Orlando FL,Clay,32,15,20250512,208,256673,,,Francesca Pace,U,,ITA,19.7,214398,,,Natsuho Arakawa,L,,JPN,27.6,6-3 4-6 6-1,3,R16,140,5,5,73,44,28,19,13,6,9,1,4,100,65,37,14,13,5,11,617,65,1015,17
2025-W-ITF-USA-2025-017,W15 Orlando FL,Clay,32,15,20250512,204,264063,,,Olivia Bergler,U,,POL,,270078,,,Ava Rodriguez,R,,USA,16.9,7-6(5) 3-6 6-3,3,R16,187,1,6,89,41,30,23,15,4,8,1,7,114,78,49,16,15,14,18,1316,6,,
2025-W-ITF-USA-2025-017,W15 Orlando FL,Clay,32,15,20250512,201,260714,,,Mayu Crossley,R,,JPN,18.9,267115,,,Maya Iyengar,U,,USA,17.9,6-1 6-2,3,R16,73,2,1,57,39,26,11,8,3,4,1,3,34,15,7,7,7,0,5,485,105,1011,17
2025-W-ITF-USA-2025-017,W15 Orlando FL,Clay,32,15,20250512,206,262891,,,Monika Ekstrand,R,,USA,18.0,266686,,,Sophie Llewellyn,U,,USA,19.2,7-6(4) 6-4,3,R16,165,3,5,87,52,34,20,11,5,7,0,9,90,47,30,19,11,4,7,729,45,1326,5
2025-W-ITF-USA-2025-017,W15 Orlando FL,Clay,32,15,20250512,303,262891,,,Monika Ekstrand,R,,USA,18.0,270093,,,Caroline Shao,R,,USA,14.0,6-3 6-1,3,QF,83,1,7,57,28,19,14,8,4,6,0,0,51,36,15,4,8,1,7,729,45,,
2025-W-ITF-USA-2025-017,W15 Orlando FL,Clay,32,15,20250512,304,256673,,,Francesca Pace,U,,ITA,19.7,260003,,,Carolina Bohrer Martins,U,,BRA,17.6,4-6 6-2 6-4,3,QF,123,2,5,86,55,29,15,14,4,10,2,11,89,54,31,11,14,7,15,617,65,926,23
2025-W-ITF-USA-2025-017,W15 Orlando FL,Clay,32,15,20250512,301,260714,,,Mayu Crossley,R,,JPN,18.9,210645,,,Elena Teodora Cadar,L,,ROU,31.2,6-0 6-3,3,QF,61,3,8,51,27,20,10,7,3,5,0,2,39,26,7,3,8,2,9,485,105,938,22
2025-W-ITF-USA-2025-017,W15 Orlando FL,Clay,32,15,20250512,302,270091,,,Lani Chang,U,,USA,,264063,,,Olivia Bergler,U,,POL,,4-6 6-4 6-3,3,QF,196,3,6,109,46,27,24,14,11,19,2,7,104,54,28,19,15,11,21,,,1316,6
2025-W-ITF-USA-2025-017,W15 Orlando FL,Clay,32,15,20250512,402,256673,,,Francesca Pace,U,,ITA,19.7,262891,,,Monika Ekstrand,R,,USA,18.0,6-2 6-4,3,SF,87,1,3,53,32,23,13,9,0,1,1,5,61,34,20,11,9,3,7,617,65,729,45
2025-W-ITF-USA-2025-017,W15 Orlando FL,Clay,32,15,20250512,401,260714,,,Mayu Crossley,R,,JPN,18.9,270091,,,Lani Chang,U,,USA,,6-1 6-3,3,SF,84,2,2,56,41,27,8,8,3,4,0,2,53,28,13,10,8,5,10,485,105,,
2025-W-ITF-USA-2025-017,W15 Orlando FL,Clay,32,15,20250512,501,260714,,,Mayu Crossley,R,,JPN,18.9,256673,,,Francesca Pace,U,,ITA,19.7,6-1 2-6 6-4,3,F,108,1,4,65,42,24,12,13,2,7,0,3,80,55,31,10,12,6,12,485,105,617,65
2025-W-ITF-SVK-2025-003,W75 Trnava,Clay,32,75,20250512,113,215988,,,Mai Hontama,R,,JPN,25.7,214839,,,Jodie Burrage,R,,GBR,25.9,6-1 6-2,3,R32,73,1,1,47,30,23,12,8,1,1,0,1,39,18,8,8,7,1,5,217,336,170,425
2025-W-ITF-SVK-2025-003,W75 Trnava,Clay,32,75,20250512,108,260581,,,Alevtina Ibragimova,R,,RUS,20.3,269718,,,Dominika Pirohova,U,,SVK,18.7,6-0 6-0,3,R32,72,3,2,35,26,23,3,6,0,0,0,8,58,31,14,9,6,7,13,337,191,,
2025-W-ITF-SVK-2025-003,W75 Trnava,Clay,32,75,20250512,106,222559,,,Han Shi,R,,CHN,19.9,221237,,,Maria Timofeeva,R,,UZB,21.4,6-4 6-3,3,R32,111,0,0,8,5,4,1,2,0,0,0,2,8,5,2,1,1,1,2,209,354,262,278
2025-W-ITF-SVK-2025-003,W75 Trnava,Clay,32,75,20250512,105,211337,,,Tamara Korpatsch,R,170,GER,30.0,222092,,,Radka Zelnickova,R,,SVK,21.9,6-2 6-1,3,R32,78,0,0,12,7,4,5,2,1,1,0,0,10,7,3,1,3,0,1,169,427,462,114
2025-W-ITF-SVK-2025-003,W75 Trnava,Clay,32,75,20250512,114,206124,,,Tereza Martincova,R,178,CZE,30.5,263676,,,Natalia Krockova,U,,SVK,,6-1 6-4,3,R32,87,0,0,51,39,28,8,9,1,2,1,3,48,34,18,4,8,1,5,591,71,1071,14
2025-W-ITF-SVK-2025-003,W75 Trnava,Clay,32,75,20250512,109,260761,,,Renata Jamrichova,U,,SVK,17.8,211846,,,Kyoka Okamura,R,,JPN,29.5,3-6 6-3 6-2,3,R32,129,4,8,92,63,42,15,13,5,7,0,0,72,54,34,9,13,4,8,341,188,187,392
2025-W-ITF-SVK-2025-003,W75 Trnava,Clay,32,75,20250512,116,201551,,,Arantxa Rus,L,180,NED,34.4,215290,,,Katarina Zavatska,R,173,UKR,25.2,6-2 6-3,3,R32,116,,,,,,,,,,,,,,,,,,,103,710,264,277
2025-W-ITF-SVK-2025-003,W75 Trnava,Clay,32,75,20250512,102,222506,,,Anastasiya Soboleva,U,,UKR,21.0,215996,,,Arianne Hartono,R,,NED,29.0,6-2 6-2,3,R32,92,0,0,6,5,3,0,1,1,1,0,0,8,6,3,0,1,0,1,225,325,188,391
2025-W-ITF-SVK-2025-003,W75 Trnava,Clay,32,75,20250512,111,211063,,,Valeriya Strakhova,R,,UKR,29.9,220489,,,Valentina Ryser,U,,SUI,24.1,6-3 6-3,3,R32,105,0,2,56,41,25,5,9,3,7,1,3,73,41,19,10,9,12,19,241,299,224,325
2025-W-ITF-SVK-2025-003,W75 Trnava,Clay,32,75,20250512,115,221768,,,Nastasja Schunk,U,,GER,21.7,252587,,,Xinxin Yao,L,,CHN,21.5,6-3 6-1,3,R32,90,0,0,0,0,0,0,0,0,0,0,0,5,4,1,0,1,0,1,321,209,226,324
2025-W-ITF-SVK-2025-003,W75 Trnava,Clay,32,75,20250512,101,213646,,,Dalma Galfi,R,178,HUN,26.7,215151,,,Lina Glushko,U,,ISR,25.3,7-6(6) 6-1,3,R32,102,,,,,,,,,,,,,,,,,,,95,744,266,273
2025-W-ITF-SVK-2025-003,W75 Trnava,Clay,32,75,20250512,107,215166,,,Aneta Kladivova,R,,CZE,24.9,221406,,,Alina Charaeva,R,,RUS,22.9,2-6 6-4 6-4,3,R32,142,0,5,103,64,36,15,14,10,17,2,2,76,54,33,3,14,5,12,339,190,253,285
2025-W-ITF-SVK-2025-003,W75 Trnava,Clay,32,75,20250512,103,220733,,,Carole Monnet,L,,FRA,23.4,213908,,,Yuriko Miyazaki,R,165,GBR,29.5,6-2 7-6(5),3,R32,118,0,0,12,9,6,1,1,4,4,0,0,0,0,0,0,0,0,0,278,259,245,291
2025-W-ITF-SVK-2025-003,W75 Trnava,Clay,32,75,20250512,104,239389,,,Elena Pridankina,R,,RUS,19.6,239438,,,Julie Struplova,U,,CZE,20.4,6-2 6-1,3,R32,80,2,4,45,30,21,7,7,2,3,0,1,54,39,19,4,8,2,7,171,424,345,186
2025-W-ITF-SVK-2025-003,W75 Trnava,Clay,32,75,20250512,112,206292,,,Astra Sharma,R,178,AUS,29.6,220740,,,Ivana Sebestova,U,,CZE,24.1,6-3 6-1,3,R32,76,1,1,47,33,20,8,8,1,3,0,2,48,35,16,4,8,4,10,154,479,705,50
2025-W-ITF-SVK-2025-003,W75 Trnava,Clay,32,75,20250512,110,220808,,,Kristina Dmitruk,R,,BLR,21.6,259733,,,Kaitlin Quevedo,R,,ESP,19.2,6-3 6-3,3,R32,90,0,1,63,55,29,4,9,2,6,0,2,55,41,18,3,9,2,9,228,317,250,286
2025-W-ITF-SVK-2025-003,W75 Trnava,Clay,32,75,20250512,201,222506,,,Anastasiya Soboleva,U,,UKR,21.0,213646,,,Dalma Galfi,R,178,HUN,26.7,7-6(3) 0-0 RET,3,R16,67,0,2,43,25,15,11,6,4,6,0,3,39,29,17,5,6,3,5,225,325,95,744
2025-W-ITF-SVK-2025-003,W75 Trnava,Clay,32,75,20250512,202,220733,,,Carole Monnet,L,,FRA,23.4,239389,,,Elena Pridankina,R,,RUS,19.6,6-3 6-2,3,R16,94,2,2,47,27,22,12,9,0,1,0,4,67,46,23,10,8,9,13,278,259,171,424
2025-W-ITF-SVK-2025-003,W75 Trnava,Clay,32,75,20250512,205,260761,,,Renata Jamrichova,U,,SVK,17.8,220808,,,Kristina Dmitruk,R,,BLR,21.6,6-0 6-3,3,R16,63,2,4,44,31,24,6,7,0,1,0,1,43,32,12,4,8,2,8,341,188,228,317
2025-W-ITF-SVK-2025-003,W75 Trnava,Clay,32,75,20250512,208,221768,,,Nastasja Schunk,U,,GER,21.7,201551,,,Arantxa Rus,L,180,NED,34.4,6-2 2-6 6-3,3,R16,149,0,5,83,53,30,14,12,7,12,0,4,89,73,39,6,13,7,14,321,209,103,710
2025-W-ITF-SVK-2025-003,W75 Trnava,Clay,32,75,20250512,207,215988,,,Mai Hontama,R,,JPN,25.7,206124,,,Tereza Martincova,R,178,CZE,30.5,6-4 6-4,3,R16,128,1,2,94,66,39,12,10,9,12,1,1,68,58,28,3,10,6,11,217,336,591,71
2025-W-ITF-SVK-2025-003,W75 Trnava,Clay,32,75,20250512,204,215166,,,Aneta Kladivova,R,,CZE,24.9,260581,,,Alevtina Ibragimova,R,,RUS,20.3,6-4 4-6 7-5,3,R16,174,0,6,64,42,32,4,7,5,7,0,5,43,29,18,4,6,8,11,339,190,337,191
2025-W-ITF-SVK-2025-003,W75 Trnava,Clay,32,75,20250512,203,211337,,,Tamara Korpatsch,R,170,GER,30.0,222559,,,Han Shi,R,,CHN,19.9,6-2 6-1,3,R16,89,1,4,64,39,26,10,8,4,6,0,5,41,18,9,5,7,5,11,169,427,209,354
2025-W-ITF-SVK-2025-003,W75 Trnava,Clay,32,75,20250512,206,206292,,,Astra Sharma,R,178,AUS,29.6,211063,,,Valeriya Strakhova,R,,UKR,29.9,6-4 7-6(4),3,R16,130,2,2,78,53,28,12,11,9,14,0,4,71,38,16,15,11,5,11,154,479,241,299
2025-W-ITF-SVK-2025-003,W75 Trnava,Clay,32,75,20250512,301,220733,,,Carole Monnet,L,,FRA,23.4,222506,,,Anastasiya Soboleva,U,,UKR,21.0,6-1 6-1,3,QF,58,0,0,0,0,0,0,0,0,0,0,1,3,1,0,1,1,0,0,278,259,225,325
2025-W-ITF-SVK-2025-003,W75 Trnava,Clay,32,75,20250512,304,215988,,,Mai Hontama,R,,JPN,25.7,221768,,,Nastasja Schunk,U,,GER,21.7,3-6 6-2 6-2,3,QF,143,0,1,23,15,10,3,3,6,7,0,0,11,6,5,4,3,0,0,217,336,321,209
2025-W-ITF-SVK-2025-003,W75 Trnava,Clay,32,75,20250512,303,260761,,,Renata Jamrichova,U,,SVK,17.8,206292,,,Astra Sharma,R,178,AUS,29.6,4-6 7-5 6-4,3,QF,175,0,1,10,7,4,1,2,0,1,0,0,21,15,8,3,3,0,1,341,188,154,479
2025-W-ITF-SVK-2025-003,W75 Trnava,Clay,32,75,20250512,401,211337,,,Tamara Korpatsch,R,170,GER,30.0,220733,,,Carole Monnet,L,,FRA,23.4,7-5 6-2,3,SF,127,0,7,93,58,33,15,10,10,14,0,1,63,38,14,12,10,4,11,169,427,278,259
2025-W-ITF-SVK-2025-003,W75 Trnava,Clay,32,75,20250512,402,215988,,,Mai Hontama,R,,JPN,25.7,260761,,,Renata Jamrichova,U,,SVK,17.8,1-6 7-6(6) 6-2,3,SF,137,0,2,90,61,34,14,13,9,15,5,9,103,70,42,10,14,9,15,217,336,341,188
2025-W-ITF-SVK-2025-003,W75 Trnava,Clay,32,75,20250512,501,211337,,,Tamara Korpatsch,R,170,GER,30.0,215988,,,Mai Hontama,R,,JPN,25.7,1-6 6-4 6-4,3,F,146,1,4,92,63,34,14,14,10,16,0,1,79,55,30,13,13,4,9,169,427,217,336
2025-W-ITF-SRB-2025-003,W15 Kursumlijska Banja,Clay,32,15,20250505,115,270082,,,Xinran Sun,R,,CHN,,221315,,,Beatris Spasova,R,,BUL,23.0,6-1 2-1 RET,3,R32,40,,,,,,,,,,,,,,,,,,,,,1402,3
2025-W-ITF-SRB-2025-003,W15 Kursumlijska Banja,Clay,32,15,20250505,113,215353,,,Mercedes Aristegui,U,,ESP,24.8,211864,,,Maria Fernanda Herazo Gonzalez,L,166,COL,28.1,6-4 6-2,3,R32,116,0,3,56,43,26,7,9,2,4,0,2,66,46,25,5,9,7,12,897,26,691,52
2025-W-ITF-SRB-2025-003,W15 Kursumlijska Banja,Clay,32,15,20250505,109,220492,,,Chantal Sauvant,U,,GER,22.9,260582,,,Anastasiia Firman,R,,UKR,18.3,6-3 2-6 6-1,3,R32,143,0,2,77,65,42,6,12,8,11,3,4,84,48,29,16,12,11,16,633,60,1187,10
2025-W-ITF-SRB-2025-003,W15 Kursumlijska Banja,Clay,32,15,20250505,105,259113,,,Andjela Lazarevic,U,,SRB,19.8,252488,,,Ana Candiotto,U,,BRA,21.0,6-1 6-2,3,R32,73,0,1,52,35,25,11,8,1,1,0,4,35,21,12,4,7,3,7,1326,5,573,76
2025-W-ITF-SRB-2025-003,W15 Kursumlijska Banja,Clay,32,15,20250505,106,246488,,,Aleksandra Mateva,U,,BUL,20.0,270094,,,Elena Milutinovic,U,,SRB,,7-5 7-5,3,R32,142,0,5,25,16,8,2,4,3,6,0,6,23,9,4,4,4,1,4,,,,
2025-W-ITF-SRB-2025-003,W15 Kursumlijska Banja,Clay,32,15,20250505,102,270095,,,Karolina Trnkovski,U,,SLO,,267829,,,Stasa Bulatovic,U,,MNE,,7-5 6-1,3,R32,91,0,6,53,29,20,12,9,0,2,0,6,66,45,24,8,10,3,9,,,,
2025-W-ITF-SRB-2025-003,W15 Kursumlijska Banja,Clay,32,15,20250505,112,221178,,,Darya Astakhova,R,,RUS,23.2,221486,,,Amandine Monnot,U,,FRA,23.2,1-6 7-5 6-3,3,R32,152,0,1,43,26,13,9,7,4,7,1,2,43,26,20,7,7,1,2,944,21,435,126
2025-W-ITF-SRB-2025-003,W15 Kursumlijska Banja,Clay,32,15,20250505,111,260993,,,Mirjana Jovanovic,U,,SRB,,222677,,,Tea Nikcevic,U,,MNE,,6-3 6-7(5) 6-3,3,R32,136,1,3,115,67,34,34,16,7,11,2,3,83,47,26,17,14,3,9,1075,14,,
2025-W-ITF-SRB-2025-003,W15 Kursumlijska Banja,Clay,32,15,20250505,107,260277,,,Suana Tucakovic,U,,BIH,20.5,225861,,,Viktoria Veleva,U,,BUL,21.0,6-3 6-2,3,R32,82,1,3,55,33,20,12,8,0,2,0,6,53,30,14,8,9,1,7,909,25,,
2025-W-ITF-SRB-2025-003,W15 Kursumlijska Banja,Clay,32,15,20250505,104,263809,,,Ela Plosnik,U,,SLO,,213976,,,Diana Demidova,U,,RUS,27.6,6-2 5-7 6-2,3,R32,171,2,11,99,68,41,13,14,10,15,0,6,89,40,24,21,14,4,12,,,615,65
2025-W-ITF-SRB-2025-003,W15 Kursumlijska Banja,Clay,32,15,20250505,114,221568,,,Madelief Hageman,L,,NED,22.2,260708,,,Justina Maria Gonzalez Daniele,R,,ARG,19.4,6-3 6-1,3,R32,71,3,0,41,28,22,9,8,1,2,0,4,44,24,12,9,8,5,10,872,28,794,36
2025-W-ITF-SRB-2025-003,W15 Kursumlijska Banja,Clay,32,15,20250505,103,211719,,,Shilin Xu,R,,CHN,27.3,223308,,,Ela Nala Milic,U,,SLO,19.3,6-4 6-2,3,R32,87,,,,,,,,,,,,,,,,,,,1141,11,1083,13
2025-W-ITF-SRB-2025-003,W15 Kursumlijska Banja,Clay,32,15,20250505,110,266851,,,Luna Vujovic,U,,SRB,15.7,206336,,,Julia Stamatova,L,,BUL,31.9,6-2 3-1 RET,3,R32,57,0,1,32,15,12,7,6,0,2,0,3,49,31,13,6,7,6,11,948,21,862,29
2025-W-ITF-SRB-2025-003,W15 Kursumlijska Banja,Clay,32,15,20250505,101,214600,,,Georgia Andreea Craciun,U,,ROU,25.8,267943,,,Stela Dzimovic,U,,SRB,,6-4 6-3,3,R32,103,3,6,54,27,19,14,9,5,8,1,7,91,50,26,17,10,8,14,369,167,,
2025-W-ITF-SRB-2025-003,W15 Kursumlijska Banja,Clay,32,15,20250505,116,244087,,,Anja Stankovic,U,,SRB,19.8,216198,,,Ana Giraldi Requena,U,,ESP,25.3,0-6 6-3 7-5,3,R32,141,0,12,97,49,34,16,14,9,16,0,18,96,61,41,8,13,9,15,476,109,1034,16
2025-W-ITF-SRB-2025-003,W15 Kursumlijska Banja,Clay,32,15,20250505,207,221568,,,Madelief Hageman,L,,NED,22.2,215353,,,Mercedes Aristegui,U,,ESP,24.8,6-3 4-6 6-2,3,R16,206,2,4,114,87,47,12,14,14,21,0,10,82,57,28,7,13,6,15,872,28,897,26
2025-W-ITF-SRB-2025-003,W15 Kursumlijska Banja,Clay,32,15,20250505,108,221159,,,Alina Granwehr,U,,SUI,21.8,216007,,,Draginja Vukovic,R,,SRB,25.0,5-7 7-5 6-2,3,R32,140,6,8,122,71,39,28,16,14,19,0,2,97,63,39,11,16,2,9,643,59,802,36
2025-W-ITF-SRB-2025-003,W15 Kursumlijska Banja,Clay,32,15,20250505,202,211719,,,Shilin Xu,R,,CHN,27.3,263809,,,Ela Plosnik,U,,SLO,,6-1 6-3,3,R16,101,2,1,78,52,33,14,8,10,11,0,6,49,30,14,6,8,3,8,1141,11,,
2025-W-ITF-SRB-2025-003,W15 Kursumlijska Banja,Clay,32,15,20250505,201,214600,,,Georgia Andreea Craciun,U,,ROU,25.8,270095,,,Karolina Trnkovski,U,,SLO,,6-1 6-1,3,R16,61,0,3,39,20,15,13,7,1,2,1,3,43,24,11,6,7,2,8,369,167,,
2025-W-ITF-SRB-2025-003,W15 Kursumlijska Banja,Clay,32,15,20250505,206,221178,,,Darya Astakhova,R,,RUS,23.2,260993,,,Mirjana Jovanovic,U,,SRB,,6-1 6-0,3,R16,57,1,2,49,24,20,15,7,5,5,0,5,33,18,6,5,6,3,8,944,21,1075,14
2025-W-ITF-SRB-2025-003,W15 Kursumlijska Banja,Clay,32,15,20250505,204,221159,,,Alina Granwehr,U,,SUI,21.8,260277,,,Suana Tucakovic,U,,BIH,20.5,6-1 6-7(5) 6-2,3,R16,123,4,6,94,56,34,24,14,6,9,0,4,88,59,33,9,13,4,11,643,59,909,25
2025-W-ITF-SRB-2025-003,W15 Kursumlijska Banja,Clay,32,15,20250505,203,259113,,,Andjela Lazarevic,U,,SRB,19.8,246488,,,Aleksandra Mateva,U,,BUL,20.0,6-1 6-0,3,R16,79,,,,,,,,,,,,,,,,,,,1326,5,,
2025-W-ITF-SRB-2025-003,W15 Kursumlijska Banja,Clay,32,15,20250505,205,266851,,,Luna Vujovic,U,,SRB,15.7,220492,,,Chantal Sauvant,U,,GER,22.9,6-3 7-5,3,R16,131,0,7,84,40,30,21,11,4,5,1,3,63,48,28,9,10,5,8,948,21,633,60
2025-W-ITF-SRB-2025-003,W15 Kursumlijska Banja,Clay,32,15,20250505,208,244087,,,Anja Stankovic,U,,SRB,19.8,270082,,,Xinran Sun,R,,CHN,,6-3 6-7(1) 7-6(5),3,R16,179,4,3,106,53,34,29,17,5,11,2,13,146,83,51,28,16,15,22,476,109,,
2025-W-ITF-SRB-2025-003,W15 Kursumlijska Banja,Clay,32,15,20250505,302,221159,,,Alina Granwehr,U,,SUI,21.8,259113,,,Andjela Lazarevic,U,,SRB,19.8,1-6 6-3 6-2,3,QF,122,0,3,77,59,32,11,12,7,12,5,1,80,45,27,13,12,16,22,643,59,1326,5
2025-W-ITF-SRB-2025-003,W15 Kursumlijska Banja,Clay,32,15,20250505,301,214600,,,Georgia Andreea Craciun,U,,ROU,25.8,211719,,,Shilin Xu,R,,CHN,27.3,2-6 6-1 6-1,3,QF,116,5,10,73,38,24,17,11,1,5,0,2,63,31,15,11,11,4,11,369,167,1141,11
2025-W-ITF-SRB-2025-003,W15 Kursumlijska Banja,Clay,32,15,20250505,304,244087,,,Anja Stankovic,U,,SRB,19.8,221568,,,Madelief Hageman,L,,NED,22.2,6-3 6-2,3,QF,78,3,6,56,32,27,11,8,3,3,3,1,61,42,25,7,9,5,9,476,109,872,28
2025-W-ITF-SRB-2025-003,W15 Kursumlijska Banja,Clay,32,15,20250505,303,221178,,,Darya Astakhova,R,,RUS,23.2,266851,,,Luna Vujovic,U,,SRB,15.7,6-3 6-1,3,QF,83,0,1,62,36,20,16,8,9,11,1,2,46,28,10,7,8,3,9,944,21,948,21
2025-W-ITF-SRB-2025-003,W15 Kursumlijska Banja,Clay,32,15,20250505,401,221159,,,Alina Granwehr,U,,SUI,21.8,214600,,,Georgia Andreea Craciun,U,,ROU,25.8,6-3 6-4,3,SF,84,0,2,60,51,37,2,10,3,5,1,8,57,32,22,8,9,4,8,643,59,369,167
2025-W-ITF-SRB-2025-003,W15 Kursumlijska Banja,Clay,32,15,20250505,402,221178,,,Darya Astakhova,R,,RUS,23.2,244087,,,Anja Stankovic,U,,SRB,19.8,6-2 6-0,3,SF,63,1,3,42,26,23,5,7,2,3,3,5,45,22,10,6,7,3,9,944,21,476,109
2025-W-ITF-SRB-2025-003,W15 Kursumlijska Banja,Clay,32,15,20250505,501,221159,,,Alina Granwehr,U,,SUI,21.8,221178,,,Darya Astakhova,R,,RUS,23.2,6-4 5-7 6-2,3,F,153,1,3,93,71,39,8,15,5,12,1,3,105,70,34,15,15,10,19,643,59,944,21
2025-W-ITF-USA-2025-018,W35 Bethany Beach,Clay,32,35,20250512,108,260787,,,Alexis Nguyen,U,,USA,17.4,221020,,,Madison Sieg,R,,USA,21.9,4-6 6-1 6-1,3,R32,125,0,5,79,49,32,10,12,3,8,3,1,68,42,16,9,12,4,13,857,29,346,183
2025-W-ITF-USA-2025-018,W35 Bethany Beach,Clay,32,35,20250512,115,215926,,,Julita Saner,U,,SWE,26.0,269906,,,Maddy Zampardo,U,,USA,,6-3 6-1,3,R32,68,,,,,,,,,,,,,,,,,,,1053,15,,
2025-W-ITF-USA-2025-018,W35 Bethany Beach,Clay,32,35,20250512,109,220673,,,Alana Smith,U,,USA,25.5,223141,,,Sara Dols,U,,ESP,20.0,6-3 6-0,3,R32,88,1,0,50,37,28,8,8,5,5,1,0,68,46,22,12,7,6,10,396,143,697,51
2025-W-ITF-USA-2025-018,W35 Bethany Beach,Clay,32,35,20250512,104,264149,,,Ayana Akli,R,,USA,23.8,215037,,,Kayla Day,L,173,USA,25.6,6-3 3-0 RET,3,R32,,0,2,35,23,18,8,6,1,1,0,2,37,24,15,4,6,3,6,410,136,387,152
2025-W-ITF-USA-2025-018,W35 Bethany Beach,Clay,32,35,20250512,111,214271,,,Jaeda Daniel,U,,USA,25.7,223146,,,Isabella Barrera Aguirre,U,,USA,22.1,6-2 6-1,3,R32,88,0,3,56,40,26,8,8,8,10,1,3,45,25,10,7,7,3,9,704,50,1277,7
2025-W-ITF-USA-2025-018,W35 Bethany Beach,Clay,32,35,20250512,113,214909,,,Jada Robinson,U,,USA,26.2,221023,,,Victoria Hu,U,,USA,23.0,6-3 6-4,3,R32,106,0,1,64,42,28,12,10,3,5,1,1,67,40,26,10,9,6,10,504,99,362,171
